Subspecies Name,Scientific Name,Region,Physical Characteristics,Coat Variations,Image Path
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-165167755-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-165167762-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-166752123-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-167080148-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-168720588-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-1692463960-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-169972630-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-169977729-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-170024624-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-170086113-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-1715592809-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-171574380-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-171585588-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-171590942-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-172146577-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-172166960-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-172446916-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-172710707-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-172710711-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-172727514-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-172750196-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-172755829-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-172788196-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-172880172-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-1731313426-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-1731734382-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-173609565-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-173615482-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-1736554474-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-173691366-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-1742333763-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-1742334825-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-174634660-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-174654719-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-174849475-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-174914160-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-174961224-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-176002115-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-176068441-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-1765273428-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-1766099136-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-1768770924-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-1768770944-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-1768819983-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-177019845-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-177022405-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-177533648-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-177598692-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-177598754-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-177794699-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-178382610-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-178383681-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-178452391-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-178461584-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-178528254-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-178588991-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-1787677470-640x640.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-178772738-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-1788022679-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-178891042-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-179109609-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-180748316-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-180757815-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-180839515-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-180964204-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-180980941-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-181140362-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-181143425-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-1817775953-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-1818512915-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-181954798-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-182200868-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-182216894-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-182227566-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-182247688-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-182455179-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-182502230-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-182695355-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-182717613-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-182719208-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-182719573-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-182742887-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-182751642-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-1828583846-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-1828588673-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-1828635682-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-182930178-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-1830396833-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-183245632-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-183516455-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-183851777-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-184750010-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-184966008-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-184966599-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-185455097-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-1855754794-640x640.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-185934121-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-186006101-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-186120571-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-186633078-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-186882403-612x612.jpg
Gray Wolf,Canis lupus,"North America, Europe, Asia","Large build, thick fur","Gray, black, white, brown",images\Gray Wolf\istockphoto-187822609-612x612.jpg
